Algorithm,Optimizations,Bom,Nodes,AttemptNr,Time,Makespan
BS_TS_3min,ON,bom_2_2_10_5,7.0,27,180.203,48210.0
BS_TS_3min,ON,bom_2_2_10_5,7.0,28,180.2071,48210.0
BS_TS_3min,ON,bom_2_2_10_5,7.0,29,180.2217,48210.0
BS_TS_3min,ON,bom_2_2_10_5,7.0,30,180.2015,48210.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,1,180.2242,71005.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,2,180.2214,70810.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,3,180.1963,70875.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,4,180.1974,70940.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,5,180.2066,70875.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,6,180.2943,70875.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,7,180.2041,70810.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,8,180.2152,71005.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,9,180.192,70810.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,10,180.1938,70940.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,11,180.1859,70905.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,12,180.2559,70810.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,13,180.2448,70834.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,14,180.2287,70834.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,15,180.2588,71005.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,16,180.2731,70834.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,17,180.2279,70875.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,18,180.212,70905.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,19,180.2068,71005.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,20,180.2441,70905.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,21,180.2042,70834.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,22,180.2349,70834.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,23,180.2054,71005.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,24,180.2695,70810.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,25,180.3246,71005.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,26,180.2109,70810.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,27,180.2017,70905.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,28,180.213,71005.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,29,180.204,70834.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,30,180.2277,71005.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,1,180.2496,70976.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,2,180.2339,71005.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,3,180.319,70905.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,4,180.1954,70976.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,5,180.2147,70810.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,6,180.3091,70940.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,7,180.2137,71005.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,8,180.3326,70976.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,9,180.2279,70834.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,10,180.2041,70810.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,11,180.2087,70905.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,12,180.2109,71005.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,13,180.2185,70940.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,14,180.202,71005.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,15,180.198,71005.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,16,180.26,70940.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,17,180.2442,71047.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,18,180.2172,70875.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,19,180.2142,70834.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,20,180.2887,71005.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,21,180.2056,71005.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,22,180.2695,70905.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,23,180.2569,70976.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,24,180.228,70864.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,25,180.2267,70810.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,26,180.2367,70976.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,27,180.1984,71005.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,28,180.237,70875.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,29,180.2173,70834.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,30,180.2014,70834.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,1,180.2079,98049.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,2,180.2217,98410.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,3,180.2361,98049.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,4,180.2359,97634.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,5,180.2077,98049.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,6,180.2298,98262.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,7,180.2352,97502.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,8,180.2607,97750.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,9,180.2321,97998.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,10,180.2484,98121.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,11,180.2858,98049.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,12,180.246,98804.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,13,180.7212,98371.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,14,180.2325,97486.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,15,180.239,98049.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,16,180.2454,99024.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,17,180.2614,98683.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,18,180.2978,98049.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,19,180.2546,98049.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,20,180.2343,97766.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,21,180.2501,98935.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,22,180.255,99106.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,23,180.2819,97519.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,24,180.3837,98130.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,25,180.2491,98052.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,26,180.234,99074.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,27,180.237,97502.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,28,180.2507,98826.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,29,180.2617,98151.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,30,180.2447,97750.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,1,180.253,95732.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,2,180.274,94471.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,3,180.2629,96144.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,4,180.7839,94754.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,5,180.3847,94464.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,6,180.4108,94332.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,7,180.2528,95520.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,8,180.3129,95750.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,9,180.2489,94920.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,10,180.2446,95926.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,11,180.2368,94471.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,12,180.253,95518.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,13,180.3016,94332.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,14,180.2546,94621.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,15,180.2678,94753.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,16,180.2535,94524.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,17,180.416,95268.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,18,180.2455,94824.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,19,180.4533,94789.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,20,180.2669,95907.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,21,180.2582,94704.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,22,180.2651,94392.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,23,180.2695,94464.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,24,180.258,95656.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,25,180.2849,94656.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,26,180.3101,94621.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,27,180.2529,95945.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,28,180.3109,95781.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,29,180.265,95700.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,30,180.28,95853.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,1,180.2951,83694.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,2,180.3033,85908.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,3,180.4762,85186.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,4,180.2894,85513.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,5,180.4936,84781.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,6,180.2735,86167.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,7,180.2946,83735.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,8,180.3045,86221.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,9,180.2957,84427.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,10,180.5267,85979.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,11,180.295,85131.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,12,180.3169,84058.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,13,180.4975,84005.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,14,180.3626,82994.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,15,180.291,86718.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,16,180.3498,85955.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,17,180.2976,83943.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,18,180.3116,84614.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,19,180.6177,85155.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,20,180.3258,87146.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,21,180.3022,84679.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,22,180.2971,83995.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,23,180.3231,84722.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,24,180.5697,84427.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,25,180.3085,83940.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,26,180.3179,83588.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,27,180.2922,84245.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,28,180.3274,84427.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,29,180.4818,82699.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,30,180.5797,85176.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,1,180.3423,84172.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,2,180.3062,82580.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,3,180.4971,84575.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,4,180.3386,84777.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,5,180.3314,86839.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,6,180.554,85154.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,7,180.3106,84035.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,8,180.615,84499.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,9,180.304,83995.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,10,180.3212,84485.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,11,180.3031,85323.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,12,180.4954,85237.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,13,180.7621,84021.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,14,180.5099,84782.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,15,180.3057,84954.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,16,180.3046,85323.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,17,180.3577,83995.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,18,180.3379,83706.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,19,180.5155,86098.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,20,180.3018,84967.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,21,180.3062,86473.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,22,180.3912,82945.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,23,180.3477,85654.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,24,180.391,86452.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,25,180.3093,83995.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,26,180.3451,85587.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,27,180.5867,84742.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,28,180.296,84004.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,29,180.3083,85791.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,30,180.3042,85839.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,1,180.3673,111028.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,2,180.3953,112626.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,3,180.3565,111333.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,4,180.3636,111053.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,5,180.341,109539.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,6,180.4098,113443.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,7,180.3774,112963.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,8,180.6315,111501.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,9,180.3797,112787.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,10,180.336,111818.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,11,180.591,111872.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,12,180.4228,113082.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,13,180.4247,112209.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,14,180.3453,109680.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,15,180.3791,112329.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,16,180.3554,112133.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,17,180.3886,108335.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,18,180.5605,112533.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,19,180.6116,110436.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,20,180.3594,111312.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,21,180.6033,112215.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,22,180.5824,111303.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,23,180.3631,111038.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,24,180.3875,109659.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,25,180.3579,112574.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,26,180.37,113176.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,27,180.3542,111082.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,28,180.4951,111650.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,29,180.336,111094.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,30,180.4137,110141.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,1,180.3724,109092.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,2,180.3563,109190.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,3,180.3425,111202.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,4,180.3801,111020.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,5,180.3628,109036.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,6,180.3636,108580.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,7,180.3845,109708.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,8,180.3813,109587.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,9,180.5948,109442.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,10,180.3667,111134.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,11,180.3571,108357.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,12,180.3555,108268.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,13,180.6531,109531.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,14,180.3398,110738.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,15,180.3604,110906.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,16,180.3655,111000.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,17,180.7445,111706.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,18,180.3542,110918.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,19,180.3517,110204.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,20,180.3342,110189.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,21,180.3611,110406.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,22,180.614,110629.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,23,180.3616,110632.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,24,180.3492,111103.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,25,180.4212,109023.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,26,180.4002,110713.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,27,180.4123,109254.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,28,180.3679,109774.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,29,180.3706,108879.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,30,180.5954,108347.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,1,180.4243,152435.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,2,180.4131,153935.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,3,180.4306,152238.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,4,180.4359,152049.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,5,180.4173,154550.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,6,180.4283,152089.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,7,180.4695,153161.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,8,180.4344,152129.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,9,180.4254,154504.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,10,180.4288,152538.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,11,180.7416,152497.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,12,180.4207,152069.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,13,180.4295,151765.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,14,180.4281,152486.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,15,180.4755,150294.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,16,180.4596,151533.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,17,180.4206,154641.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,18,180.4454,152815.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,19,180.74,152424.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,20,180.4205,152647.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,21,180.4297,154293.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,22,180.4245,154540.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,23,180.4359,152758.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,24,180.4194,152526.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,25,180.4418,152588.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,26,180.4252,151481.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,27,180.6708,153206.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,28,180.4161,153759.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,29,180.4153,150899.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,30,180.4121,153181.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,1,180.4583,147162.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,2,180.4313,147215.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,3,180.4222,149709.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,4,180.689,149919.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,5,180.7517,149330.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,6,180.4187,148552.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,7,180.4307,149497.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,8,180.4157,147951.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,9,180.6567,146894.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,10,180.4376,146080.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,11,180.663,149514.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,12,180.4337,148607.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,13,180.4144,148400.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,14,180.4061,149244.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,15,180.4614,147528.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,16,180.4011,146722.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,17,180.3989,148701.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,18,180.4107,147638.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,19,180.421,149483.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,20,180.4852,147522.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,21,180.4069,150232.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,22,180.412,149132.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,23,180.4318,147458.0
